ORIGIN,DEST,DISTANCE,AIR_TIME,ORIGIN_CITY_NAME,DEST_CITY_NAME
SAT,HOU,192,35,"San Antonio, TX","Houston, TX"
SAT,IAH,191,39,"San Antonio, TX","Houston, TX"
SAT,JFK,1587,189,"San Antonio, TX","New York, NY"
SAT,LAS,1069,154,"San Antonio, TX","Las Vegas, NV"
SAT,LAX,1211,185,"San Antonio, TX","Los Angeles, CA"
SAT,MCO,1041,123,"San Antonio, TX","Orlando, FL"
SAT,MDW,1036,130,"San Antonio, TX","Chicago, IL"
SAT,MIA,1143,135,"San Antonio, TX","Miami, FL"
SAT,ORD,1041,132,"San Antonio, TX","Chicago, IL"
SAT,PHX,843,128,"San Antonio, TX","Phoenix, AZ"
SAT,SAN,1129,165,"San Antonio, TX","San Diego, CA"
SAT,SFO,1482,220,"San Antonio, TX","San Francisco, CA"
SAT,STL,786,100,"San Antonio, TX","St. Louis, MO"
SAV,ATL,214,43,"Savannah, GA","Atlanta, GA"
SAV,CLT,213,48,"Savannah, GA","Charlotte, NC"
SAV,DCA,519,74,"Savannah, GA","Washington, DC"
SAV,EWR,708,100,"Savannah, GA","Newark, NJ"
SAV,IAD,515,74,"Savannah, GA","Washington, DC"
SAV,JFK,718,92,"Savannah, GA","New York, NY"
SAV,MIA,440,70,"Savannah, GA","Miami, FL"
SAV,ORD,773,124,"Savannah, GA","Chicago, IL"
SAV,PHL,629,90,"Savannah, GA","Philadelphia, PA"
SBA,DEN,916,126,"Santa Barbara, CA","Denver, CO"
SBA,DFW,1316,156,"Santa Barbara, CA","Dallas/Fort Worth, TX"
SBA,LAX,89,26,"Santa Barbara, CA","Los Angeles, CA"
SBA,OAK,263,51,"Santa Barbara, CA","Oakland, CA"
SBA,PDX,784,114,"Santa Barbara, CA","Portland, OR"
SBA,PHX,455,67,"Santa Barbara, CA","Phoenix, AZ"
SBA,SFO,262,46,"Santa Barbara, CA","San Francisco, CA"
SBN,ATL,566,91,"South Bend, IN","Atlanta, GA"
SBN,DTW,157,33,"South Bend, IN","Detroit, MI"
SBN,ORD,84,26,"South Bend, IN","Chicago, IL"
SBP,DEN,931,132,"San Luis Obispo, CA","Denver, CO"
SBP,LAX,156,38,"San Luis Obispo, CA","Los Angeles, CA"
SBP,PHX,509,73,"San Luis Obispo, CA","Phoenix, AZ"
SBP,SFO,190,38,"San Luis Obispo, CA","San Francisco, CA"
SCC,BRW,204,38,"Deadhorse, AK","Barrow, AK"
SCE,DTW,301,59,"State College, PA","Detroit, MI"
SCE,IAD,133,30,"State College, PA","Washington, DC"
SCE,ORD,528,93,"State College, PA","Chicago, IL"
SCK,LAS,359,56,"Stockton, CA","Las Vegas, NV"
SDF,ATL,321,58,"Louisville, KY","Atlanta, GA"
SDF,BWI,495,68,"Louisville, KY","Baltimore, MD"
SDF,CLT,335,63,"Louisville, KY","Charlotte, NC"
SDF,DEN,1024,161,"Louisville, KY","Denver, CO"
SDF,DFW,733,117,"Louisville, KY","Dallas/Fort Worth, TX"
SDF,IAD,451,67,"Louisville, KY","Washington, DC"
SDF,IAH,788,126,"Louisville, KY","Houston, TX"
SDF,LGA,659,100,"Louisville, KY","New York, NY"
SDF,MDW,271,52,"Louisville, KY","Chicago, IL"
SDF,MIA,910,132,"Louisville, KY","Miami, FL"
SDF,ORD,286,59,"Louisville, KY","Chicago, IL"
SDF,PHL,576,86,"Louisville, KY","Philadelphia, PA"
SDY,BIL,245,77,"Sidney, MT","Billings, MT"
SEA,ALW,213,42,"Seattle, WA","Walla Walla, WA"
SEA,ANC,1448,192,"Seattle, WA","Anchorage, AK"
SEA,ATL,2182,249,"Seattle, WA","Atlanta, GA"
SEA,BIL,664,88,"Seattle, WA","Billings, MT"
SEA,BLI,93,25,"Seattle, WA","Bellingham, WA"
SEA,BOI,399,59,"Seattle, WA","Boise, ID"
SEA,BOS,2496,278,"Seattle, WA","Boston, MA"
SEA,BZN,543,85,"Seattle, WA","Bozeman, MT"
SEA,CLT,2279,260,"Seattle, WA","Charlotte, NC"
SEA,DAL,1670,203,"Seattle, WA","Dallas, TX"
SEA,DCA,2329,267,"Seattle, WA","Washington, DC"
SEA,DEN,1024,126,"Seattle, WA","Denver, CO"
SEA,DFW,1660,195,"Seattle, WA","Dallas/Fort Worth, TX"
SEA,DTW,1927,214,"Seattle, WA","Detroit, MI"
SEA,EAT,99,28,"Seattle, WA","Wenatchee, WA"
SEA,EUG,234,45,"Seattle, WA","Eugene, OR"
SEA,EWR,2402,276,"Seattle, WA","Newark, NJ"
SEA,FAI,1533,199,"Seattle, WA","Fairbanks, AK"
SEA,FAT,748,104,"Seattle, WA","Fresno, CA"
SEA,FCA,379,55,"Seattle, WA","Kalispell, MT"
SEA,FLL,2717,311,"Seattle, WA","Fort Lauderdale, FL"
SEA,GEG,224,38,"Seattle, WA","Spokane, WA"
SEA,HLN,491,81,"Seattle, WA","Helena, MT"
SEA,HNL,2677,341,"Seattle, WA","Honolulu, HI"
SEA,IAD,2306,253,"Seattle, WA","Washington, DC"
SEA,IAH,1874,222,"Seattle, WA","Houston, TX"
SEA,JFK,2422,278,"Seattle, WA","New York, NY"
SEA,KOA,2688,349,"Seattle, WA","Kona, HI"
SEA,KTN,680,101,"Seattle, WA","Ketchikan, AK"
SEA,LAS,867,117,"Seattle, WA","Las Vegas, NV"
SEA,LAX,954,127,"Seattle, WA","Los Angeles, CA"
SEA,LGB,965,129,"Seattle, WA","Long Beach, CA"
SEA,LIH,2701,349,"Seattle, WA","Lihue, HI"
SEA,MCO,2554,289,"Seattle, WA","Orlando, FL"
SEA,MDW,1733,208,"Seattle, WA","Chicago, IL"
SEA,MFR,352,57,"Seattle, WA","Medford, OR"
SEA,MIA,2724,306,"Seattle, WA","Miami, FL"
SEA,MSO,389,65,"Seattle, WA","Missoula, MT"
SEA,MSP,1399,165,"Seattle, WA","Minneapolis, MN"
SEA,OAK,672,100,"Seattle, WA","Oakland, CA"
SEA,OGG,2640,339,"Seattle, WA","Kahului, HI"
SEA,OKC,1519,183,"Seattle, WA","Oklahoma City, OK"
SEA,ORD,1721,198,"Seattle, WA","Chicago, IL"
SEA,PDX,129,28,"Seattle, WA","Portland, OR"
SEA,PHX,1107,138,"Seattle, WA","Phoenix, AZ"
SEA,PSC,172,35,"Seattle, WA","Pasco/Kennewick/Richland, WA"
SEA,PSP,987,135,"Seattle, WA","Palm Springs, CA"
SEA,PUW,250,44,"Seattle, WA","Pullman, WA"
SEA,RDM,228,41,"Seattle, WA","Bend/Redmond, OR"
SEA,RNO,564,78,"Seattle, WA","Reno, NV"
SEA,SAN,1050,138,"Seattle, WA","San Diego, CA"
SEA,SFO,679,101,"Seattle, WA","San Francisco, CA"
SEA,SJC,696,102,"Seattle, WA","San Jose, CA"
SEA,SLC,689,90,"Seattle, WA","Salt Lake City, UT"
SEA,SMF,605,88,"Seattle, WA","Sacramento, CA"
SEA,SNA,978,135,"Seattle, WA","Santa Ana, CA"
SEA,SUN,475,80,"Seattle, WA","Sun Valley/Hailey/Ketchum, ID"
SEA,TPA,2520,286,"Seattle, WA","Tampa, FL"
SEA,TUS,1216,146,"Seattle, WA","Tucson, AZ"
SEA,YKM,103,28,"Seattle, WA","Yakima, WA"
SFO,ABQ,896,114,"San Francisco, CA","Albuquerque, NM"
SFO,ACV,250,44,"San Francisco, CA","Arcata/Eureka, CA"
SFO,ASE,848,110,"San Francisco, CA","Aspen, CO"
SFO,ATL,2139,238,"San Francisco, CA","Atlanta, GA"
SFO,AUS,1504,175,"San Francisco, CA","Austin, TX"
SFO,BNA,1969,223,"San Francisco, CA","Nashville, TN"
SFO,BOI,522,75,"San Francisco, CA","Boise, ID"
SFO,BOS,2704,295,"San Francisco, CA","Boston, MA"
SFO,BUR,326,53,"San Francisco, CA","Burbank, CA"
SFO,CLT,2296,260,"San Francisco, CA","Charlotte, NC"
SFO,DAL,1476,176,"San Francisco, CA","Dallas, TX"
SFO,DEN,967,114,"San Francisco, CA","Denver, CO"
SFO,DFW,1464,183,"San Francisco, CA","Dallas/Fort Worth, TX"
SFO,DTW,2079,238,"San Francisco, CA","Detroit, MI"
SFO,EUG,451,72,"San Francisco, CA","Eugene, OR"
SFO,EWR,2565,273,"San Francisco, CA","Newark, NJ"
SFO,FAT,158,33,"San Francisco, CA","Fresno, CA"
SFO,FLL,2584,289,"San Francisco, CA","Fort Lauderdale, FL"
SFO,GEG,733,104,"San Francisco, CA","Spokane, WA"
SFO,HNL,2398,308,"San Francisco, CA","Honolulu, HI"
SFO,IAD,2419,254,"San Francisco, CA","Washington, DC"
SFO,IAH,1635,188,"San Francisco, CA","Houston, TX"
SFO,JAC,737,105,"San Francisco, CA","Jackson, WY"
SFO,JFK,2586,293,"San Francisco, CA","New York, NY"
SFO,KOA,2367,303,"San Francisco, CA","Kona, HI"
SFO,LAS,414,64,"San Francisco, CA","Las Vegas, NV"
SFO,LAX,337,56,"San Francisco, CA","Los Angeles, CA"
SFO,LGB,354,60,"San Francisco, CA","Long Beach, CA"
SFO,LIH,2447,317,"San Francisco, CA","Lihue, HI"
SFO,MCI,1499,183,"San Francisco, CA","Kansas City, MO"
SFO,MFR,329,56,"San Francisco, CA","Medford, OR"
SFO,MIA,2585,287,"San Francisco, CA","Miami, FL"
SFO,MRY,77,22,"San Francisco, CA","Monterey, CA"
SFO,MSN,1772,215,"San Francisco, CA","Madison, WI"
SFO,MSP,1589,199,"San Francisco, CA","Minneapolis, MN"
SFO,OGG,2338,305,"San Francisco, CA","Kahului, HI"
SFO,ONT,363,60,"San Francisco, CA","Ontario, CA"
SFO,ORD,1846,213,"San Francisco, CA","Chicago, IL"
SFO,PDX,550,76,"San Francisco, CA","Portland, OR"
SFO,PHL,2521,276,"San Francisco, CA","Philadelphia, PA"
SFO,PHX,651,87,"San Francisco, CA","Phoenix, AZ"
SFO,PSP,421,63,"San Francisco, CA","Palm Springs, CA"
SFO,RDD,199,35,"San Francisco, CA","Redding, CA"
SFO,RDM,462,70,"San Francisco, CA","Bend/Redmond, OR"
SFO,RDU,2400,266,"San Francisco, CA","Raleigh/Durham, NC"
SFO,RNO,192,35,"San Francisco, CA","Reno, NV"
SFO,SAN,447,68,"San Francisco, CA","San Diego, CA"
SFO,SAT,1482,186,"San Francisco, CA","San Antonio, TX"
SFO,SBA,262,46,"San Francisco, CA","Santa Barbara, CA"
SFO,SBP,190,40,"San Francisco, CA","San Luis Obispo, CA"
SFO,SEA,679,98,"San Francisco, CA","Seattle, WA"
SFO,SLC,599,84,"San Francisco, CA","Salt Lake City, UT"
SFO,SMF,86,21,"San Francisco, CA","Sacramento, CA"
SFO,SNA,372,65,"San Francisco, CA","Santa Ana, CA"
SFO,STL,1735,208,"San Francisco, CA","St. Louis, MO"
SFO,TUS,751,103,"San Francisco, CA","Tucson, AZ"
SGF,ATL,563,75,"Springfield, MO","Atlanta, GA"
SGF,CLT,708,93,"Springfield, MO","Charlotte, NC"
SGF,DEN,637,106,"Springfield, MO","Denver, CO"
SGF,DFW,364,65,"Springfield, MO","Dallas/Fort Worth, TX"
SGF,IAH,513,92,"Springfield, MO","Houston, TX"
SGF,ORD,438,70,"Springfield, MO","Chicago, IL"
SGU,DEN,517,77,"St. George, UT","Denver, CO"
SGU,LAX,349,62,"St. George, UT","Los Angeles, CA"
SGU,PHX,262,46,"St. George, UT","Phoenix, AZ"
SGU,SLC,272,47,"St. George, UT","Salt Lake City, UT"
SGY,JNU,81,32,"Skagway, AK","Juneau, AK"
SHR,DEN,359,102,"Sheridan, WY","Denver, CO"
SHV,ATL,551,77,"Shreveport, LA","Atlanta, GA"
SHV,CLT,764,98,"Shreveport, LA","Charlotte, NC"
SHV,DFW,190,42,"Shreveport, LA","Dallas/Fort Worth, TX"
SHV,IAH,192,43,"Shreveport, LA","Houston, TX"
SIG,CPX,53,6,"San Juan, PR","Culebra, PR"
SIG,VQS,46,6,"San Juan, PR","Vieques, PR"
SJC,ATL,2116,241,"San Jose, CA","Atlanta, GA"
SJC,AUS,1476,172,"San Jose, CA","Austin, TX"
SJC,BOI,523,77,"San Jose, CA","Boise, ID"
SJC,BUR,296,47,"San Jose, CA","Burbank, CA"
SJC,DAL,1450,178,"San Jose, CA","Dallas, TX"
SJC,DEN,948,124,"San Jose, CA","Denver, CO"
SJC,DFW,1438,175,"San Jose, CA","Dallas/Fort Worth, TX"
SJC,LAS,386,61,"San Jose, CA","Las Vegas, NV"
SJC,LAX,308,51,"San Jose, CA","Los Angeles, CA"
SJC,LGB,324,54,"San Jose, CA","Long Beach, CA"
SJC,OGG,2355,315,"San Jose, CA","Kahului, HI"
SJC,ONT,333,52,"San Jose, CA","Ontario, CA"
SJC,PDX,569,85,"San Jose, CA","Portland, OR"
SJC,PHX,621,84,"San Jose, CA","Phoenix, AZ"
SJC,RNO,188,38,"San Jose, CA","Reno, NV"
SJC,SAN,417,63,"San Jose, CA","San Diego, CA"
SJC,SEA,696,106,"San Jose, CA","Seattle, WA"
SJC,SLC,584,83,"San Jose, CA","Salt Lake City, UT"
SJC,SNA,342,61,"San Jose, CA","Santa Ana, CA"
SJC,TUS,722,93,"San Jose, CA","Tucson, AZ"
SJT,DFW,229,40,"San Angelo, TX","Dallas/Fort Worth, TX"
SJU,ATL,1547,211,"San Juan, PR","Atlanta, GA"
SJU,BDL,1666,219,"San Juan, PR","Hartford, CT"
SJU,BOS,1674,222,"San Juan, PR","Boston, MA"
SJU,BWI,1565,227,"San Juan, PR","Baltimore, MD"
SJU,CLT,1475,202,"San Juan, PR","Charlotte, NC"
SJU,CPX,47,6,"San Juan, PR","Culebra, PR"
SJU,DFW,2165,297,"San Juan, PR","Dallas/Fort Worth, TX"
SJU,EWR,1608,220,"San Juan, PR","Newark, NJ"
SJU,FLL,1046,143,"San Juan, PR","Fort Lauderdale, FL"
SJU,IAH,2007,265,"San Juan, PR","Houston, TX"
SJU,JFK,1598,214,"San Juan, PR","New York, NY"
SJU,MAZ,76,37,"San Juan, PR","Mayaguez, PR"
SJU,MCO,1189,159,"San Juan, PR","Orlando, FL"
SJU,MIA,1045,141,"San Juan, PR","Miami, FL"
SJU,ORD,2072,277,"San Juan, PR","Chicago, IL"
SJU,PHL,1576,217,"San Juan, PR","Philadelphia, PA"
SJU,STT,68,19,"San Juan, PR","Charlotte Amalie, VI"
SJU,STX,94,26,"San Juan, PR","Christiansted, VI"
SJU,TPA,1237,168,"San Juan, PR","Tampa, FL"
SJU,VQS,39,6,"San Juan, PR","Vieques, PR"
SLC,ABQ,493,68,"Salt Lake City, UT","Albuquerque, NM"
SLC,ASE,292,51,"Salt Lake City, UT","Aspen, CO"
SLC,ATL,1590,180,"Salt Lake City, UT","Atlanta, GA"
SLC,AUS,1086,132,"Salt Lake City, UT","Austin, TX"
SLC,BOI,290,50,"Salt Lake City, UT","Boise, ID"
SLC,BTM,358,58,"Salt Lake City, UT","Butte, MT"
SLC,BUR,574,95,"Salt Lake City, UT","Burbank, CA"
SLC,BWI,1865,210,"Salt Lake City, UT","Baltimore, MD"
SLC,BZN,347,53,"Salt Lake City, UT","Bozeman, MT"
SLC,CDC,221,36,"Salt Lake City, UT","Cedar City, UT"
SLC,COS,411,66,"Salt Lake City, UT","Colorado Springs, CO"
SLC,CPR,320,52,"Salt Lake City, UT","Casper, WY"
SLC,DCA,1851,209,"Salt Lake City, UT","Washington, DC"
SLC,DEN,391,56,"Salt Lake City, UT","Denver, CO"
SLC,DFW,989,123,"Salt Lake City, UT","Dallas/Fort Worth, TX"
SLC,DTW,1481,176,"Salt Lake City, UT","Detroit, MI"
SLC,EKO,200,34,"Salt Lake City, UT","Elko, NV"
SLC,EUG,618,93,"Salt Lake City, UT","Eugene, OR"
SLC,FAT,501,80,"Salt Lake City, UT","Fresno, CA"
SLC,FCA,531,84,"Salt Lake City, UT","Kalispell, MT"
SLC,FLL,2084,234,"Salt Lake City, UT","Fort Lauderdale, FL"
SLC,GEG,546,87,"Salt Lake City, UT","Spokane, WA"
SLC,GJT,216,36,"Salt Lake City, UT","Grand Junction, CO"
SLC,GTF,463,72,"Salt Lake City, UT","Great Falls, MT"
SLC,HLN,402,66,"Salt Lake City, UT","Helena, MT"
SLC,IAH,1195,148,"Salt Lake City, UT","Houston, TX"
SLC,IDA,188,34,"Salt Lake City, UT","Idaho Falls, ID"
SLC,JAC,205,39,"Salt Lake City, UT","Jackson, WY"
SLC,JFK,1990,228,"Salt Lake City, UT","New York, NY"
SLC,LAS,368,55,"Salt Lake City, UT","Las Vegas, NV"
SLC,LAX,590,88,"Salt Lake City, UT","Los Angeles, CA"
SLC,LGB,588,89,"Salt Lake City, UT","Long Beach, CA"
SLC,LWS,461,72,"Salt Lake City, UT","Lewiston, ID"
SLC,MCI,920,115,"Salt Lake City, UT","Kansas City, MO"
SLC,MCO,1931,216,"Salt Lake City, UT","Orlando, FL"
SLC,MDW,1259,156,"Salt Lake City, UT","Chicago, IL"
SLC,MFR,575,89,"Salt Lake City, UT","Medford, OR"
SLC,MSO,436,68,"Salt Lake City, UT","Missoula, MT"
SLC,MSP,991,125,"Salt Lake City, UT","Minneapolis, MN"
SLC,OAK,588,92,"Salt Lake City, UT","Oakland, CA"
SLC,OKC,866,107,"Salt Lake City, UT","Oklahoma City, OK"
SLC,OMA,840,109,"Salt Lake City, UT","Omaha, NE"
SLC,ONT,558,82,"Salt Lake City, UT","Ontario, CA"
SLC,ORD,1250,155,"Salt Lake City, UT","Chicago, IL"
SLC,PDX,630,101,"Salt Lake City, UT","Portland, OR"
SLC,PHL,1927,217,"Salt Lake City, UT","Philadelphia, PA"
SLC,PHX,507,70,"Salt Lake City, UT","Phoenix, AZ"
SLC,PIH,150,31,"Salt Lake City, UT","Pocatello, ID"
SLC,PIT,1660,187,"Salt Lake City, UT","Pittsburgh, PA"
SLC,PSC,521,79,"Salt Lake City, UT","Pasco/Kennewick/Richland, WA"
SLC,PSP,541,76,"Salt Lake City, UT","Palm Springs, CA"
SLC,RDM,525,84,"Salt Lake City, UT","Bend/Redmond, OR"
SLC,RNO,422,63,"Salt Lake City, UT","Reno, NV"
SLC,SAN,626,93,"Salt Lake City, UT","San Diego, CA"
SLC,SEA,689,107,"Salt Lake City, UT","Seattle, WA"
SLC,SFO,599,92,"Salt Lake City, UT","San Francisco, CA"
SLC,SGU,272,43,"Salt Lake City, UT","St. George, UT"
SLC,SJC,584,94,"Salt Lake City, UT","San Jose, CA"
SLC,SMF,532,79,"Salt Lake City, UT","Sacramento, CA"
SLC,SNA,588,85,"Salt Lake City, UT","Santa Ana, CA"
SLC,STL,1156,142,"Salt Lake City, UT","St. Louis, MO"
SLC,SUN,222,41,"Salt Lake City, UT","Sun Valley/Hailey/Ketchum, ID"
SLC,TUL,926,117,"Salt Lake City, UT","Tulsa, OK"
SLC,TUS,601,82,"Salt Lake City, UT","Tucson, AZ"
SLC,TWF,175,32,"Salt Lake City, UT","Twin Falls, ID"
SLK,BOS,213,72,"Saranac Lake/Lake Placid, NY","Boston, MA"
SLN,HYS,88,24,"Salina, KS","Hays, KS"
SMF,ATL,2092,232,"Sacramento, CA","Atlanta, GA"
SMF,BOI,437,63,"Sacramento, CA","Boise, ID"
SMF,BUR,358,56,"Sacramento, CA","Burbank, CA"
SMF,DEN,909,115,"Sacramento, CA","Denver, CO"
SMF,DFW,1431,169,"Sacramento, CA","Dallas/Fort Worth, TX"
SMF,IAH,1609,191,"Sacramento, CA","Houston, TX"
SMF,LAS,397,60,"Sacramento, CA","Las Vegas, NV"
SMF,LAX,373,60,"Sacramento, CA","Los Angeles, CA"
SMF,LGB,387,63,"Sacramento, CA","Long Beach, CA"
SMF,OGG,2404,316,"Sacramento, CA","Kahului, HI"
SMF,ONT,390,59,"Sacramento, CA","Ontario, CA"
SMF,PDX,479,73,"Sacramento, CA","Portland, OR"
SMF,PHX,647,87,"Sacramento, CA","Phoenix, AZ"
SMF,SAN,480,72,"Sacramento, CA","San Diego, CA"
SMF,SEA,605,91,"Sacramento, CA","Seattle, WA"
SMF,SFO,86,31,"Sacramento, CA","San Francisco, CA"
SMF,SLC,532,73,"Sacramento, CA","Salt Lake City, UT"
SMF,SNA,404,66,"Sacramento, CA","Santa Ana, CA"
SNA,ATL,1919,212,"Santa Ana, CA","Atlanta, GA"
SNA,DEN,846,109,"Santa Ana, CA","Denver, CO"
SNA,DFW,1205,144,"Santa Ana, CA","Dallas/Fort Worth, TX"
SNA,EWR,2434,273,"Santa Ana, CA","Newark, NJ"
SNA,IAH,1346,158,"Santa Ana, CA","Houston, TX"
SNA,LAS,226,48,"Santa Ana, CA","Las Vegas, NV"
SNA,MSP,1522,187,"Santa Ana, CA","Minneapolis, MN"
SNA,OAK,371,64,"Santa Ana, CA","Oakland, CA"
SNA,ORD,1726,205,"Santa Ana, CA","Chicago, IL"
SNA,PDX,859,127,"Santa Ana, CA","Portland, OR"
SNA,PHX,338,52,"Santa Ana, CA","Phoenix, AZ"
SNA,SEA,978,147,"Santa Ana, CA","Seattle, WA"
SNA,SFO,372,66,"Santa Ana, CA","San Francisco, CA"
SNA,SJC,342,61,"Santa Ana, CA","San Jose, CA"
SNA,SLC,588,89,"Santa Ana, CA","Salt Lake City, UT"
SNA,SMF,404,69,"Santa Ana, CA","Sacramento, CA"
SOW,PHX,129,40,"Show Low, AZ","Phoenix, AZ"
SPI,DFW,630,102,"Springfield, IL","Dallas/Fort Worth, TX"
SPI,ORD,174,39,"Springfield, IL","Chicago, IL"
SPN,GUM,129,25,"Saipan, TT","Guam, TT"
SPN,ROP,73,30,"Saipan, TT","Rota, TT"
SPN,TIQ,11,10,"Saipan, TT","Tinian, TT"
SPS,DFW,113,26,"Wichita Falls, TX","Dallas/Fort Worth, TX"
SRQ,ATL,444,74,"Sarasota/Bradenton, FL","Atlanta, GA"
SRQ,CLT,547,81,"Sarasota/Bradenton, FL","Charlotte, NC"
SRQ,EWR,1034,138,"Sarasota/Bradenton, FL","Newark, NJ"
SRQ,JFK,1041,132,"Sarasota/Bradenton, FL","New York, NY"
SRQ,ORD,1050,153,"Sarasota/Bradenton, FL","Chicago, IL"
STL,ATL,484,67,"St. Louis, MO","Atlanta, GA"
STL,AUS,721,107,"St. Louis, MO","Austin, TX"
STL,BNA,272,43,"St. Louis, MO","Nashville, TN"
STL,BOS,1047,124,"St. Louis, MO","Boston, MA"
STL,BRL,146,50,"St. Louis, MO","Burlington, IA"
STL,BWI,738,91,"St. Louis, MO","Baltimore, MD"
STL,CLE,487,67,"St. Louis, MO","Cleveland, OH"
STL,CLT,575,81,"St. Louis, MO","Charlotte, NC"
STL,CMH,409,58,"St. Louis, MO","Columbus, OH"
STL,DAL,546,83,"St. Louis, MO","Dallas, TX"
STL,DCA,719,99,"St. Louis, MO","Washington, DC"
STL,DEC,110,22,"St. Louis, MO","Decatur, IL"
STL,DEN,770,126,"St. Louis, MO","Denver, CO"
STL,DFW,550,88,"St. Louis, MO","Dallas/Fort Worth, TX"
STL,DSM,259,44,"St. Louis, MO","Des Moines, IA"
STL,DTW,440,65,"St. Louis, MO","Detroit, MI"
STL,EWR,872,110,"St. Louis, MO","Newark, NJ"
STL,FLL,1057,135,"St. Louis, MO","Fort Lauderdale, FL"
STL,FOD,330,114,"St. Louis, MO","Fort Dodge, IA"
STL,HOU,687,104,"St. Louis, MO","Houston, TX"
STL,IAD,696,94,"St. Louis, MO","Washington, DC"
STL,IAH,667,110,"St. Louis, MO","Houston, TX"
STL,ICT,392,65,"St. Louis, MO","Wichita, KS"
STL,IRK,149,63,"St. Louis, MO","Kirksville, MO"
STL,JBR,202,68,"St. Louis, MO","Jonesboro, AR"
STL,LAS,1371,195,"St. Louis, MO","Las Vegas, NV"
STL,LAX,1592,223,"St. Louis, MO","Los Angeles, CA"
STL,LGA,888,114,"St. Louis, MO","New York, NY"
STL,LIT,296,48,"St. Louis, MO","Little Rock, AR"
STL,MCI,237,44,"St. Louis, MO","Kansas City, MO"
STL,MCO,882,113,"St. Louis, MO","Orlando, FL"
STL,MDW,251,45,"St. Louis, MO","Chicago, IL"
STL,MIA,1068,140,"St. Louis, MO","Miami, FL"
STL,MKE,317,51,"St. Louis, MO","Milwaukee, WI"
STL,MKL,231,78,"St. Louis, MO","Jackson, TN"
STL,MSP,448,73,"St. Louis, MO","Minneapolis, MN"
STL,MSY,604,84,"St. Louis, MO","New Orleans, LA"
STL,MWA,101,40,"St. Louis, MO","Marion/Herrin, IL"
STL,OKC,462,72,"St. Louis, MO","Oklahoma City, OK"
STL,OMA,342,56,"St. Louis, MO","Omaha, NE"
STL,ORD,258,50,"St. Louis, MO","Chicago, IL"
STL,OWB,188,61,"St. Louis, MO","Owensboro, KY"
STL,PHL,814,103,"St. Louis, MO","Philadelphia, PA"
STL,PHX,1262,183,"St. Louis, MO","Phoenix, AZ"
STL,RDU,667,84,"St. Louis, MO","Raleigh/Durham, NC"
STL,RSW,979,124,"St. Louis, MO","Fort Myers, FL"
STL,SAN,1557,218,"St. Louis, MO","San Diego, CA"
STL,SAT,786,116,"St. Louis, MO","San Antonio, TX"
STL,SFO,1735,247,"St. Louis, MO","San Francisco, CA"
STL,SLC,1156,175,"St. Louis, MO","Salt Lake City, UT"
STL,TBN,119,40,"St. Louis, MO","Fort Leonard Wood, MO"
STL,TPA,869,111,"St. Louis, MO","Tampa, FL"
STL,TUL,351,57,"St. Louis, MO","Tulsa, OK"
STS,LAX,400,63,"Santa Rosa, CA","Los Angeles, CA"
STS,SAN,508,73,"Santa Rosa, CA","San Diego, CA"
STS,SEA,618,112,"Santa Rosa, CA","Seattle, WA"
STT,ATL,1599,216,"Charlotte Amalie, VI","Atlanta, GA"
STT,CLT,1520,209,"Charlotte Amalie, VI","Charlotte, NC"
STT,FLL,1107,153,"Charlotte Amalie, VI","Fort Lauderdale, FL"
STT,MIA,1107,154,"Charlotte Amalie, VI","Miami, FL"
STT,SJU,68,22,"Charlotte Amalie, VI","San Juan, PR"
STT,STX,45,14,"Charlotte Amalie, VI","Christiansted, VI"
STX,MIA,1139,157,"Christiansted, VI","Miami, FL"
STX,SJU,94,26,"Christiansted, VI","San Juan, PR"
STX,STT,45,15,"Christiansted, VI","Charlotte Amalie, VI"
SUN,SEA,475,97,"Sun Valley/Hailey/Ketchum, ID","Seattle, WA"
SUN,SLC,222,38,"Sun Valley/Hailey/Ketchum, ID","Salt Lake City, UT"
SUX,ORD,436,67,"Sioux City, IA","Chicago, IL"
SVC,ABQ,188,42,"Silver City/Hurley, NM","Albuquerque, NM"
SWF,DTW,479,84,"Newburgh/Poughkeepsie, NY","Detroit, MI"
SWF,FLL,1118,168,"Newburgh/Poughkeepsie, NY","Fort Lauderdale, FL"
SWO,DFW,225,43,"Stillwater, OK","Dallas/Fort Worth, TX"
SYR,ATL,794,119,"Syracuse, NY","Atlanta, GA"
SYR,CLT,603,101,"Syracuse, NY","Charlotte, NC"
SYR,DCA,298,65,"Syracuse, NY","Washington, DC"
SYR,EWR,195,45,"Syracuse, NY","Newark, NJ"
SYR,IAD,296,56,"Syracuse, NY","Washington, DC"
SYR,JFK,209,48,"Syracuse, NY","New York, NY"
SYR,LGA,198,44,"Syracuse, NY","New York, NY"
SYR,ORD,607,107,"Syracuse, NY","Chicago, IL"
TAL,FAI,127,51,"Tanana, AK","Fairbanks, AK"
TBN,STL,119,40,"Fort Leonard Wood, MO","St. Louis, MO"
TEX,DEN,218,61,"Telluride, CO","Denver, CO"
TIQ,SPN,11,9,"Tinian, TT","Saipan, TT"
TLA,OME,57,23,"Teller, AK","Nome, AK"
TLH,ATL,223,45,"Tallahassee, FL","Atlanta, GA"
TLH,CLT,386,60,"Tallahassee, FL","Charlotte, NC"
TLH,DFW,767,123,"Tallahassee, FL","Dallas/Fort Worth, TX"
